"","fips","SCC","Pollutant","Emissions","type","year"
"26105","36119","2103001000","PM25-PRI",0,"NONPOINT",2008
"26106","13121","2102001000","PM25-PRI",0,"NONPOINT",2008
"26107","51117","2103002000","PM25-PRI",0.0538,"NONPOINT",2008
"26108","33011","2103001000","PM25-PRI",3.16,"NONPOINT",2008
"26109","36035","2103002000","PM25-PRI",0.922205,"NONPOINT",2008
"26110","17199","2102001000","PM25-PRI",0,"NONPOINT",2008
"26111","40059","2103002000","PM25-PRI",0.00111629,"NONPOINT",2008
"26112","47161","2103001000","PM25-PRI",0.000630652,"NONPOINT",2008
"26113","13293","2103002000","PM25-PRI",0.00342645,"NONPOINT",2008
"26114","17095","2103002000","PM25-PRI",0,"NONPOINT",2008
"26115","17131","2103002000","PM25-PRI",0,"NONPOINT",2008
"26116","13215","2103002000","PM25-PRI",0.0502918,"NONPOINT",2008
"26117","51065","2103002000","PM25-PRI",0.0167,"NONPOINT",2008
"26118","20069","2102001000","PM25-PRI",0,"NONPOINT",2008
"26119","13287","2103002000","PM25-PRI",0.00127338,"NONPOINT",2008
"26120","51610","2102002000","PM25-PRI",0.5246,"NONPOINT",2008
"26121","01085","2102001000","PM25-PRI",0,"NONPOINT",2008
"26122","17099","2102002000","PM25-PRI",0,"NONPOINT",2008
"26123","37119","2102002000","PM25-PRI",0,"NONPOINT",2008
"26124","47129","2103002000","PM25-PRI",0.0295551,"NONPOINT",2008
"26125","40129","2102002000","PM25-PRI",0.00116188,"NONPOINT",2008
"26126","17137","2102001000","PM25-PRI",0,"NONPOINT",2008
"26127","37003","2102002000","PM25-PRI",0,"NONPOINT",2008
"26128","17089","2102002000","PM25-PRI",0,"NONPOINT",2008
"26129","13293","2103001000","PM25-PRI",0,"NONPOINT",2008
"26130","13109","2102001000","PM25-PRI",0,"NONPOINT",2008
"26131","54035","2102002000","PM25-PRI",4.755,"NONPOINT",2008
"26132","17107","2103002000","PM25-PRI",0,"NONPOINT",2008
"26133","13169","2103002000","PM25-PRI",0.0014776,"NONPOINT",2008
"26134","13087","2103002000","PM25-PRI",0.00475714,"NONPOINT",2008
"26135","20049","2102002000","PM25-PRI",0,"NONPOINT",2008
"26136","13219","2103001000","PM25-PRI",0,"NONPOINT",2008
"26137","51057","2102002000","PM25-PRI",2.6112,"NONPOINT",2008
"26138","51720","2102002000","PM25-PRI",0.9539,"NONPOINT",2008
"26139","13131","2103002000","PM25-PRI",0.00257289,"NONPOINT",2008
"26140","13215","2103001000","PM25-PRI",0,"NONPOINT",2008
"26141","22005","2102002000","PM25-PRI",1.17721,"NONPOINT",2008
"26142","34035","2103002000","PM25-PRI",0,"NONPOINT",2008
"26143","13135","2103001000","PM25-PRI",0,"NONPOINT",2008
"26144","51678","2103002000","PM25-PRI",0.0276,"NONPOINT",2008
"26145","13093","2102001000","PM25-PRI",0,"NONPOINT",2008
"26146","01103","2103002000","PM25-PRI",0,"NONPOINT",2008
"26147","47063","2103001000","PM25-PRI",0.0105466,"NONPOINT",2008
"26148","13189","2103001000","PM25-PRI",0,"NONPOINT",2008
"26149","46117","2103001000","PM25-PRI",0,"NONPOINT",2008
"26150","47145","2102002000","PM25-PRI",0,"NONPOINT",2008
"26151","13123","2103002000","PM25-PRI",0.00336749,"NONPOINT",2008
"26152","36111","2102001000","PM25-PRI",0,"NONPOINT",2008
"26153","13309","2103002000","PM25-PRI",0.000596913,"NONPOINT",2008
"26154","17157","2102002000","PM25-PRI",0,"NONPOINT",2008
"26155","51111","2103002000","PM25-PRI",0.0094,"NONPOINT",2008
"26156","01125","2102002000","PM25-PRI",0,"NONPOINT",2008
"26157","13173","2103001000","PM25-PRI",0,"NONPOINT",2008
"26158","01025","2102001000","PM25-PRI",0,"NONPOINT",2008
"26159","13227","2102002000","PM25-PRI",1.09494,"NONPOINT",2008
"26160","17201","2103002000","PM25-PRI",0,"NONPOINT",2008
"26161","51179","2102002000","PM25-PRI",3.881,"NONPOINT",2008
"26162","51093","2103002000","PM25-PRI",0.0334,"NONPOINT",2008
"26163","34031","2103002000","PM25-PRI",0,"NONPOINT",2008
"26164","47009","2102001000","PM25-PRI",1.17771,"NONPOINT",2008
"26165","40131","2102002000","PM25-PRI",1.091,"NONPOINT",2008
"26166","20177","2102002000","PM25-PRI",0,"NONPOINT",2008
"26167","13121","2103002000","PM25-PRI",0.487047,"NONPOINT",2008
"26168","13047","2103001000","PM25-PRI",0,"NONPOINT",2008
"26169","46013","2103001000","PM25-PRI",0,"NONPOINT",2008
"26170","13151","2102001000","PM25-PRI",0,"NONPOINT",2008
"26171","34029","2103001000","PM25-PRI",0,"NONPOINT",2008
"26172","17143","2102001000","PM25-PRI",0,"NONPOINT",2008
"26173","34005","2102002000","PM25-PRI",0,"NONPOINT",2008
"26174","36011","2102001000","PM25-PRI",0,"NONPOINT",2008
"26175","16079","2102002000","PM25-PRI",0,"NONPOINT",2008
"26176","01001","2103001000","PM25-PRI",0.0150213,"NONPOINT",2008
"26177","17077","2103001000","PM25-PRI",0,"NONPOINT",2008
"26178","51059","2102002000","PM25-PRI",62.9731,"NONPOINT",2008
"26179","51800","2102002000","PM25-PRI",9.9918,"NONPOINT",2008
"26180","16079","2103002000","PM25-PRI",4.646,"NONPOINT",2008
"26181","37025","2103002000","PM25-PRI",4.72676,"NONPOINT",2008
"26182","13231","2103002000","PM25-PRI",0.000969935,"NONPOINT",2008
"26183","37139","2103002000","PM25-PRI",1.24824,"NONPOINT",2008
"26184","36099","2103002000","PM25-PRI",0.4855145,"NONPOINT",2008
"26185","17123","2103001000","PM25-PRI",0,"NONPOINT",2008
"26186","40019","2102002000","PM25-PRI",0.607469,"NONPOINT",2008
"26187","13105","2103002000","PM25-PRI",0.00244619,"NONPOINT",2008
"26188","47035","2102002000","PM25-PRI",20.7854,"NONPOINT",2008
"26189","17155","2102001000","PM25-PRI",0,"NONPOINT",2008
"26190","47183","2102001000","PM25-PRI",0.316829,"NONPOINT",2008
"26191","13067","2102001000","PM25-PRI",0,"NONPOINT",2008
"26192","47101","2102001000","PM25-PRI",0.0397751,"NONPOINT",2008
"26193","51067","2103002000","PM25-PRI",0.0561,"NONPOINT",2008
"26194","51700","2103002000","PM25-PRI",0.3788,"NONPOINT",2008
"26195","13311","2103001000","PM25-PRI",0,"NONPOINT",2008
"26196","36027","2102001000","PM25-PRI",0,"NONPOINT",2008
"26197","22011","2102002000","PM25-PRI",0.207921,"NONPOINT",2008
"26198","25007","2102002000","PM25-PRI",0,"NONPOINT",2008
"26199","49009","2103002000","PM25-PRI",0.00914279,"NONPOINT",2008
"26200","37129","2102002000","PM25-PRI",0,"NONPOINT",2008
"26201","01005","2103001000","PM25-PRI",0.00879955,"NONPOINT",2008
"26202","49011","2103002000","PM25-PRI",0,"NONPOINT",2008
"26203","37017","2103002000","PM25-PRI",0.465064,"NONPOINT",2008
"26204","22125","2102002000","PM25-PRI",0.136974,"NONPOINT",2008
"26205","40105","2103002000","PM25-PRI",0.00245874,"NONPOINT",2008
"26206","17181","2102002000","PM25-PRI",0,"NONPOINT",2008
"26207","47007","2102001000","PM25-PRI",0.0237568,"NONPOINT",2008
"26208","13261","2103002000","PM25-PRI",0.00575947,"NONPOINT",2008
"26209","36039","2102001000","PM25-PRI",0,"NONPOINT",2008
"26210","46105","2103002000","PM25-PRI",0.00344821,"NONPOINT",2008
"26211","13001","2103002000","PM25-PRI",0.00258015,"NONPOINT",2008
"26212","13123","2102001000","PM25-PRI",0,"NONPOINT",2008
"26213","13251","2102001000","PM25-PRI",0,"NONPOINT",2008
"26214","36051","2103002000","PM25-PRI",0.95017,"NONPOINT",2008
"26215","46025","2103001000","PM25-PRI",0,"NONPOINT",2008
"26216","47091","2102001000","PM25-PRI",0.104848,"NONPOINT",2008
"26217","36091","2103001000","PM25-PRI",0,"NONPOINT",2008
"26218","37065","2103002000","PM25-PRI",0.881422,"NONPOINT",2008
"26219","17189","2102001000","PM25-PRI",0,"NONPOINT",2008
"26220","51117","2102002000","PM25-PRI",7.9648,"NONPOINT",2008
"26221","13021","2103002000","PM25-PRI",0.0477353,"NONPOINT",2008
"26222","01063","2102001000","PM25-PRI",0,"NONPOINT",2008
"26223","47181","2103002000","PM25-PRI",0.069897,"NONPOINT",2008
"26224","13281","2102002000","PM25-PRI",0.161044,"NONPOINT",2008
"26225","13307","2103001000","PM25-PRI",0,"NONPOINT",2008
"26226","51590","2102002000","PM25-PRI",27.1017,"NONPOINT",2008
"26227","47149","2103001000","PM25-PRI",0.0365194,"NONPOINT",2008
"26228","33009","2103001000","PM25-PRI",1.09,"NONPOINT",2008
"26229","01115","2102002000","PM25-PRI",0,"NONPOINT",2008
"26230","51580","2102002000","PM25-PRI",8.9187,"NONPOINT",2008
"26231","47113","2102002000","PM25-PRI",93.6385,"NONPOINT",2008
"26232","20131","2102002000","PM25-PRI",0,"NONPOINT",2008
"26233","36115","2103002000","PM25-PRI",0.750785,"NONPOINT",2008
"26234","36035","2103001000","PM25-PRI",0,"NONPOINT",2008
"26235","40081","2103002000","PM25-PRI",0.00745243,"NONPOINT",2008
"26236","20121","2102002000","PM25-PRI",0,"NONPOINT",2008
"26237","17041","2102002000","PM25-PRI",0,"NONPOINT",2008
"26238","37147","2103002000","PM25-PRI",4.81846,"NONPOINT",2008
"26239","47029","2102001000","PM25-PRI",0.268825,"NONPOINT",2008
"26240","20113","2102002000","PM25-PRI",0,"NONPOINT",2008
"26241","51045","2102002000","PM25-PRI",0.0238,"NONPOINT",2008
"26242","37185","2103002000","PM25-PRI",0.165319,"NONPOINT",2008
"26243","20197","2102002000","PM25-PRI",0,"NONPOINT",2008
"26244","13221","2102002000","PM25-PRI",0.289314,"NONPOINT",2008
"26245","13033","2102002000","PM25-PRI",2.42011,"NONPOINT",2008
"26246","16037","2103002000","PM25-PRI",1.307,"NONPOINT",2008
"26247","13165","2103001000","PM25-PRI",0,"NONPOINT",2008
"26248","34023","2103001000","PM25-PRI",0,"NONPOINT",2008
"26249","20127","2102002000","PM25-PRI",0,"NONPOINT",2008
"26250","13001","2102001000","PM25-PRI",0,"NONPOINT",2008
"26251","36001","2102002000","PM25-PRI",8.3459,"NONPOINT",2008
"26252","34011","2102001000","PM25-PRI",0,"NONPOINT",2008
"26253","40109","2102002000","PM25-PRI",5.15487,"NONPOINT",2008
"26254","47045","2103001000","PM25-PRI",0.00529099,"NONPOINT",2008
"26255","49033","2103002000","PM25-PRI",0.0365712,"NONPOINT",2008
"26256","51670","2103002000","PM25-PRI",0.0308,"NONPOINT",2008
"26257","13015","2102002000","PM25-PRI",58.1402,"NONPOINT",2008
"26258","13217","2103002000","PM25-PRI",0.00972079,"NONPOINT",2008
"26259","51183","2102002000","PM25-PRI",0.471,"NONPOINT",2008
"26260","47105","2102002000","PM25-PRI",12.3705,"NONPOINT",2008
"26261","36079","2102001000","PM25-PRI",0,"NONPOINT",2008
"26262","47187","2103001000","PM25-PRI",0.050347,"NONPOINT",2008
"26263","01019","2102002000","PM25-PRI",0,"NONPOINT",2008
"26264","40011","2103002000","PM25-PRI",0.00388419,"NONPOINT",2008
"26265","40123","2102002000","PM25-PRI",0.314869,"NONPOINT",2008
"26266","54079","2102002000","PM25-PRI",3.878,"NONPOINT",2008
"26267","13081","2102001000","PM25-PRI",0,"NONPOINT",2008
"26268","51053","2103002000","PM25-PRI",0.0389,"NONPOINT",2008
"26269","13299","2103002000","PM25-PRI",0.00774528,"NONPOINT",2008
"26270","36087","2103001000","PM25-PRI",0,"NONPOINT",2008
"26271","37113","2102002000","PM25-PRI",0,"NONPOINT",2008
"26272","49051","2103002000","PM25-PRI",0.0274284,"NONPOINT",2008
"26273","10001","2102002000","PM25-PRI",0,"NONPOINT",2008
"26274","16009","2102002000","PM25-PRI",0,"NONPOINT",2008
"26275","36055","2103001000","PM25-PRI",0,"NONPOINT",2008
"26276","51149","2103002000","PM25-PRI",0.0481,"NONPOINT",2008
"26277","36011","2102002000","PM25-PRI",3.64172,"NONPOINT",2008
"26278","40139","2103002000","PM25-PRI",0.00762156,"NONPOINT",2008
"26279","13319","2102001000","PM25-PRI",0,"NONPOINT",2008
"26280","13015","2103001000","PM25-PRI",0,"NONPOINT",2008
"26281","47177","2103001000","PM25-PRI",0.0041963,"NONPOINT",2008
"26282","20179","2102001000","PM25-PRI",0,"NONPOINT",2008
"26283","17199","2103001000","PM25-PRI",0,"NONPOINT",2008
"26284","40017","2103002000","PM25-PRI",0.0296706,"NONPOINT",2008
"26285","36119","2102002000","PM25-PRI",19.0279,"NONPOINT",2008
"26286","20163","2102001000","PM25-PRI",0,"NONPOINT",2008
"26287","36021","2103001000","PM25-PRI",0,"NONPOINT",2008
"26288","36089","2102001000","PM25-PRI",0,"NONPOINT",2008
"26289","13301","2102002000","PM25-PRI",0.984985,"NONPOINT",2008
"26290","13189","2102002000","PM25-PRI",34.0602,"NONPOINT",2008
"26291","17119","2103002000","PM25-PRI",0,"NONPOINT",2008
"26292","47097","2103002000","PM25-PRI",0.0805747,"NONPOINT",2008
"26293","36093","2103002000","PM25-PRI",3.168565,"NONPOINT",2008
"26294","20207","2102001000","PM25-PRI",0,"NONPOINT",2008
"26295","54001","2102002000","PM25-PRI",0.233,"NONPOINT",2008
"26296","13209","2103001000","PM25-PRI",0,"NONPOINT",2008
"26297","46111","2103001000","PM25-PRI",0,"NONPOINT",2008
"26298","46079","2103002000","PM25-PRI",0.0274009,"NONPOINT",2008
"26299","36013","2102002000","PM25-PRI",11.346,"NONPOINT",2008
"26300","13253","2103002000","PM25-PRI",0.0011375,"NONPOINT",2008
"26301","13157","2102002000","PM25-PRI",17.0466,"NONPOINT",2008
"26302","22067","2102002000","PM25-PRI",0.225754,"NONPOINT",2008
"26303","16069","2102002000","PM25-PRI",0,"NONPOINT",2008
"26304","17065","2103001000","PM25-PRI",0,"NONPOINT",2008
"26305","37141","2103002000","PM25-PRI",0.655431,"NONPOINT",2008
"26306","22095","2102002000","PM25-PRI",0.470355,"NONPOINT",2008
"26307","13243","2102001000","PM25-PRI",0,"NONPOINT",2008
"26308","51003","2103002000","PM25-PRI",0.2513,"NONPOINT",2008
"26309","47047","2103001000","PM25-PRI",0.00201352,"NONPOINT",2008
"26310","54091","2102002000","PM25-PRI",0.5999,"NONPOINT",2008
"26311","34015","2102001000","PM25-PRI",0,"NONPOINT",2008
"26312","17197","2103001000","PM25-PRI",0,"NONPOINT",2008
"26313","47045","2103002000","PM25-PRI",0.194116,"NONPOINT",2008
"26314","13211","2102001000","PM25-PRI",0,"NONPOINT",2008
"26315","47101","2102002000","PM25-PRI",2.47265,"NONPOINT",2008
"26316","17143","2103001000","PM25-PRI",0,"NONPOINT",2008
"26317","22029","2102002000","PM25-PRI",0.0109579,"NONPOINT",2008
"26318","34017","2102002000","PM25-PRI",0,"NONPOINT",2008
"26319","36073","2103002000","PM25-PRI",0.500635,"NONPOINT",2008
"26320","47035","2102001000","PM25-PRI",0.334355,"NONPOINT",2008
"26321","54067","2102002000","PM25-PRI",1.657,"NONPOINT",2008
"26322","40029","2102002000","PM25-PRI",0.0114,"NONPOINT",2008
"26323","13155","2102001000","PM25-PRI",0,"NONPOINT",2008
"26324","47095","2102002000","PM25-PRI",0,"NONPOINT",2008
"26325","17033","2103001000","PM25-PRI",0,"NONPOINT",2008
"26326","47011","2102002000","PM25-PRI",95.448,"NONPOINT",2008
"26327","20189","2102002000","PM25-PRI",0,"NONPOINT",2008
"26328","13105","2102002000","PM25-PRI",5.00628,"NONPOINT",2008
"26329","13243","2102002000","PM25-PRI",1.00373,"NONPOINT",2008
"26330","01089","2102002000","PM25-PRI",0,"NONPOINT",2008
"26331","51015","2102002000","PM25-PRI",21.1878,"NONPOINT",2008
"26332","49037","2103002000","PM25-PRI",0.249903,"NONPOINT",2008
"26333","16031","2103002000","PM25-PRI",6.3,"NONPOINT",2008
"26334","51135","2103002000","PM25-PRI",0.0215,"NONPOINT",2008
"26335","40131","2103002000","PM25-PRI",0.025604,"NONPOINT",2008
"26336","01091","2103002000","PM25-PRI",0,"NONPOINT",2008
"26337","01101","2103002000","PM25-PRI",0,"NONPOINT",2008
"26338","37103","2103002000","PM25-PRI",0.111465,"NONPOINT",2008
"26339","20097","2102001000","PM25-PRI",0,"NONPOINT",2008
"26340","37081","2103002000","PM25-PRI",17.9339,"NONPOINT",2008
"26341","47131","2103001000","PM25-PRI",0.00460745,"NONPOINT",2008
"26342","47063","2102001000","PM25-PRI",1.78058,"NONPOINT",2008
"26343","17171","2103001000","PM25-PRI",0,"NONPOINT",2008
"26344","46031","2103002000","PM25-PRI",0.000197605,"NONPOINT",2008
"26345","20049","2102001000","PM25-PRI",0,"NONPOINT",2008
"26346","17139","2102002000","PM25-PRI",0,"NONPOINT",2008
"26347","36105","2102001000","PM25-PRI",0,"NONPOINT",2008
"26348","17047","2102002000","PM25-PRI",0,"NONPOINT",2008
"26349","17131","2102002000","PM25-PRI",0,"NONPOINT",2008
"26350","17085","2103001000","PM25-PRI",0,"NONPOINT",2008
"26351","13185","2102002000","PM25-PRI",30.1166,"NONPOINT",2008
"26352","22021","2102002000","PM25-PRI",0.0119565,"NONPOINT",2008
"26353","47015","2102001000","PM25-PRI",0.0438898,"NONPOINT",2008
"26354","51183","2103002000","PM25-PRI",0.0141,"NONPOINT",2008
"26355","47129","2102001000","PM25-PRI",0.0509075,"NONPOINT",2008
"26356","40147","2102002000","PM25-PRI",0.261616,"NONPOINT",2008
"26357","13125","2102002000","PM25-PRI",0.142897,"NONPOINT",2008
"26358","46041","2103001000","PM25-PRI",0,"NONPOINT",2008
"26359","17141","2103002000","PM25-PRI",0,"NONPOINT",2008
"26360","37047","2103002000","PM25-PRI",1.11173,"NONPOINT",2008
"26361","13071","2102001000","PM25-PRI",0,"NONPOINT",2008
"26362","17077","2103002000","PM25-PRI",0,"NONPOINT",2008
"26363","16027","2102002000","PM25-PRI",0,"NONPOINT",2008
"26364","16015","2102002000","PM25-PRI",0,"NONPOINT",2008
"26365","16071","2102002000","PM25-PRI",0,"NONPOINT",2008
"26366","13047","2102001000","PM25-PRI",0,"NONPOINT",2008
"26367","13301","2103001000","PM25-PRI",0,"NONPOINT",2008
"26368","51595","2103002000","PM25-PRI",0.0187,"NONPOINT",2008
"26369","37009","2102002000","PM25-PRI",0,"NONPOINT",2008
"26370","13059","2102002000","PM25-PRI",30.4489,"NONPOINT",2008
"26371","20195","2102001000","PM25-PRI",0,"NONPOINT",2008
"26372","20047","2102001000","PM25-PRI",0,"NONPOINT",2008
"26373","51015","2103002000","PM25-PRI",0.1001,"NONPOINT",2008
"26374","22015","2102002000","PM25-PRI",0.613427,"NONPOINT",2008
"26375","01015","2103001000","PM25-PRI",0.0568707,"NONPOINT",2008
"26376","36045","2102002000","PM25-PRI",2.47443,"NONPOINT",2008
"26377","20099","2102001000","PM25-PRI",0,"NONPOINT",2008
"26378","49041","2103002000","PM25-PRI",1.04837,"NONPOINT",2008
"26379","01059","2102001000","PM25-PRI",0,"NONPOINT",2008
"26380","25003","2102002000","PM25-PRI",0,"NONPOINT",2008
"26381","17193","2102002000","PM25-PRI",0,"NONPOINT",2008
"26382","51735","2102002000","PM25-PRI",0.1073,"NONPOINT",2008
"26383","36053","2103002000","PM25-PRI",1.049005,"NONPOINT",2008
"26384","01103","2103001000","PM25-PRI",0.0524025,"NONPOINT",2008
"26385","36007","2102002000","PM25-PRI",12.3884,"NONPOINT",2008
"26386","37125","2103002000","PM25-PRI",2.33951,"NONPOINT",2008
"26387","17051","2102002000","PM25-PRI",0,"NONPOINT",2008
"26388","47173","2103002000","PM25-PRI",0.022205,"NONPOINT",2008
"26389","36041","2103002000","PM25-PRI",0.1143635,"NONPOINT",2008
"26390","51087","2103002000","PM25-PRI",0.9372,"NONPOINT",2008
"26391","20041","2102001000","PM25-PRI",0,"NONPOINT",2008
"26392","13317","2102001000","PM25-PRI",0,"NONPOINT",2008
"26393","13089","2103001000","PM25-PRI",0,"NONPOINT",2008
"26394","13263","2103001000","PM25-PRI",0,"NONPOINT",2008
"26395","20085","2102001000","PM25-PRI",0,"NONPOINT",2008
"26396","47041","2102002000","PM25-PRI",27.8244,"NONPOINT",2008
"26397","47043","2103001000","PM25-PRI",0.00553374,"NONPOINT",2008
"26398","51163","2102002000","PM25-PRI",4.7038,"NONPOINT",2008
"26399","47039","2102001000","PM25-PRI",0.111858,"NONPOINT",2008
"26400","01029","2102001000","PM25-PRI",0,"NONPOINT",2008
"26401","51047","2103002000","PM25-PRI",0.0647,"NONPOINT",2008
"26402","49029","2103002000","PM25-PRI",0,"NONPOINT",2008
"26403","40107","2102002000","PM25-PRI",0.0245931,"NONPOINT",2008
"26404","54105","2102002000","PM25-PRI",0.02018,"NONPOINT",2008
"26405","17049","2102001000","PM25-PRI",0,"NONPOINT",2008
"26406","47105","2103001000","PM25-PRI",0.00460998,"NONPOINT",2008
"26407","13069","2102002000","PM25-PRI",12.9225,"NONPOINT",2008
"26408","13075","2103002000","PM25-PRI",0.00198674,"NONPOINT",2008
"26409","16057","2102002000","PM25-PRI",0,"NONPOINT",2008
"26410","34001","2102001000","PM25-PRI",0,"NONPOINT",2008
"26411","17183","2103001000","PM25-PRI",0,"NONPOINT",2008
"26412","47007","2102002000","PM25-PRI",1.47686,"NONPOINT",2008
"26413","13009","2103001000","PM25-PRI",0,"NONPOINT",2008
"26414","47123","2102002000","PM25-PRI",54.7772,"NONPOINT",2008
"26415","40091","2103002000","PM25-PRI",0.00598427,"NONPOINT",2008
"26416","47113","2103002000","PM25-PRI",0.884295,"NONPOINT",2008
"26417","17189","2103001000","PM25-PRI",0,"NONPOINT",2008
"26418","01077","2102001000","PM25-PRI",0,"NONPOINT",2008
"26419","36009","2103001000","PM25-PRI",0,"NONPOINT",2008
"26420","13249","2102001000","PM25-PRI",0,"NONPOINT",2008
"26421","13079","2103002000","PM25-PRI",0.000483581,"NONPOINT",2008
"26422","22017","2102002000","PM25-PRI",2.33678,"NONPOINT",2008
"26423","13097","2102002000","PM25-PRI",6.84216,"NONPOINT",2008
"26424","13291","2103002000","PM25-PRI",0.00323079,"NONPOINT",2008
"26425","13281","2102001000","PM25-PRI",0,"NONPOINT",2008
"26426","01075","2103002000","PM25-PRI",0,"NONPOINT",2008
"26427","17003","2103001000","PM25-PRI",0,"NONPOINT",2008
"26428","47025","2102001000","PM25-PRI",0.4613,"NONPOINT",2008
"26429","36045","2103002000","PM25-PRI",2.271345,"NONPOINT",2008
"26430","51810","2103002000","PM25-PRI",0.9281,"NONPOINT",2008
"26431","13005","2102001000","PM25-PRI",0,"NONPOINT",2008
"26432","17007","2103001000","PM25-PRI",0,"NONPOINT",2008
"26433","20085","2102002000","PM25-PRI",0,"NONPOINT",2008
"26434","46011","2103002000","PM25-PRI",0.12689,"NONPOINT",2008
